date,avg
2023-03-03,45.00
2023-03-05,45.00
2023-03-06,46.67
2023-03-07,56.67
2023-03-08,56.67
2023-03-09,65.00
2023-03-10,65.00
2023-03-12,65.00
2023-03-13,66.67
2023-03-14,36.67
2023-03-15,55.00
2023-03-16,45.00
2023-03-17,46.67
2023-03-18,46.67
2023-03-19,45.00
2023-03-20,56.67
2023-03-21,56.67
2023-03-22,56.67
2023-03-23,56.67
2023-03-24,45.00
2023-03-25,46.67
2023-03-26,45.00
2023-03-27,45.00
2023-03-28,45.00
2023-03-29,55.00
2023-03-30,45.00
2023-03-31,45.00
2023-04-01,45.00
2023-04-02,55.00
2023-04-03,65.00
2023-04-04,65.00
2023-04-05,65.00
2023-04-06,65.00
2023-04-07,65.00
2023-04-08,55.00
2023-04-09,55.00
2023-04-10,55.00
2023-04-11,55.00
2023-04-12,55.00
2023-04-13,55.00
2023-04-14,55.00
2023-04-15,55.00
2023-04-16,55.00
2023-04-17,45.00
2023-04-18,55.00
2023-04-19,55.00
2023-04-20,55.00
2023-04-21,55.00
2023-04-22,55.00
2023-04-23,55.00
2023-04-24,55.00
2023-04-25,55.00
2023-04-26,55.00
2023-04-27,55.00
2023-04-28,55.00
2023-04-29,55.00
2023-04-30,55.00
2023-05-01,45.00
2023-05-02,55.00
2023-05-03,55.00
2023-05-04,55.00
2023-05-05,55.00
2023-05-06,55.00
2023-05-07,55.00
2023-05-08,55.00
2023-05-09,55.00
2023-05-10,56.67
2023-05-11,55.00
2023-05-12,55.00
2023-05-13,55.00
2023-05-14,55.00
2023-05-15,55.00
2023-05-16,55.00
2023-05-17,55.00
2023-05-18,55.00
2023-05-19,55.00
2023-05-20,55.00
2023-05-21,55.00
2023-05-22,55.00
2023-05-23,45.00
2023-05-24,45.00
2023-05-25,45.00
2023-05-26,45.00
2023-05-27,45.00
2023-05-28,45.00
2023-05-29,45.00
2023-05-31,32.50
2023-06-01,27.50
2023-06-02,27.50
2023-06-03,27.50
2023-06-04,27.67
2023-06-05,27.50
2023-06-06,25.00
2023-06-07,22.50
2023-06-11,55.00
2023-06-12,55.00
2023-06-13,35.00
2023-06-14,35.00
2023-06-16,35.00
2023-06-19,33.60
2023-06-20,40.00
2023-06-21,39.00
2023-06-22,37.50
2023-06-23,45.00
2023-06-24,45.00
2023-06-25,45.00
2023-06-26,45.00
2023-06-27,45.00
2023-06-28,50.00
2023-06-29,65.00
2023-06-30,55.00
2023-07-01,55.00
2023-07-02,55.00
2023-07-03,65.00
2023-07-04,75.00
2023-07-05,84.00
2023-07-06,85.00
2023-07-07,95.00
2023-07-08,95.00
2023-07-09,95.00
2023-07-10,95.00
2023-07-11,95.00
2023-07-12,85.00
2023-07-13,95.00
2023-07-14,75.00
2023-07-15,75.00
2023-07-16,75.00
2023-07-17,85.00
2023-07-18,86.00
2023-07-19,85.00
2023-07-20,85.00
2023-07-21,85.00
2023-07-22,86.67
2023-07-23,85.00
2023-07-24,96.67
2023-07-25,110.00
2023-07-26,100.00
2023-07-27,93.33
2023-07-28,106.67
2023-07-29,106.00
2023-07-30,105.00
2023-07-31,130.00
2023-08-01,130.00
2023-08-02,146.00
2023-08-03,170.00
2023-08-04,170.00
2023-08-05,170.00
2023-08-06,168.33
2023-08-07,160.00
2023-08-08,170.00
2023-08-09,170.00
2023-08-10,170.00
2023-08-11,150.00
2023-08-12,140.00
2023-08-13,140.00
2023-08-14,170.00
2023-08-15,150.00
2023-08-16,145.00
2023-08-17,137.50
2023-08-18,142.50
2023-08-19,147.50
2023-08-20,150.00
2023-08-21,125.00
2023-08-22,120.00
2023-08-23,110.00
2023-08-24,100.00
2023-08-25,85.00
2023-08-26,85.00
2023-08-27,75.00
2023-08-28,75.00
2023-08-29,75.00
2023-08-30,75.00
2023-08-31,85.00
2023-09-01,95.00
2023-09-02,95.00
2023-09-03,75.00
2023-09-04,65.00
2023-09-05,60.00
2023-09-06,55.00
2023-09-08,45.00
2023-09-10,45.00
2023-09-13,65.00
2023-09-14,65.00
2023-09-18,65.00
2023-09-19,75.00
2023-09-20,50.00
2023-09-21,50.00
2023-10-17,45.00
2023-10-18,45.00
2023-10-19,45.00
2023-10-20,45.00
2023-10-22,75.00
2023-10-23,75.00
2023-10-24,75.00
2023-11-01,65.00
2023-11-02,65.00
2023-11-03,65.00
2023-11-04,65.00
2023-11-05,65.00
2023-11-06,65.00
2023-11-07,65.00
2023-11-08,65.00
2023-11-09,65.00
2023-11-10,65.00
2023-11-11,45.00
2023-11-12,55.00
2023-11-13,55.00
2023-11-14,65.00
2023-11-15,65.00
2023-11-20,65.00
2023-11-23,85.00
2023-11-24,85.00
2023-11-25,85.00
2023-11-26,85.00
2023-11-27,85.00
2023-11-28,85.00
2023-11-29,85.00
2023-11-30,85.00
2023-12-01,85.00
2023-12-02,76.67
2023-12-03,75.00
2023-12-04,75.00
2023-12-05,65.00
2023-12-06,66.67
2023-12-07,55.00
2023-12-08,65.00
2023-12-09,66.67
2023-12-10,65.00
2023-12-11,65.00
2023-12-12,55.00
2023-12-13,63.33
2023-12-14,50.00
2023-12-15,53.33
2023-12-16,55.00
2023-12-17,55.00
2023-12-18,65.00
2023-12-19,65.00
2023-12-20,65.00
2023-12-21,65.00
2023-12-22,55.00
2023-12-23,55.00
2023-12-24,55.00
2023-12-25,55.00
2023-12-26,65.00
2023-12-27,55.00
2023-12-28,55.00
2023-12-29,55.00
2023-12-30,55.00
2023-12-31,55.00
2024-01-01,55.00
2024-01-02,45.00
2024-01-03,65.00
2024-01-04,55.00
2024-01-05,55.00
2024-01-06,55.00
2024-01-07,55.00
2024-01-08,45.00
2024-01-09,45.00
2024-01-10,45.00
2024-01-11,45.00
2024-01-12,45.00
2024-01-13,45.00
2024-01-14,45.00
2024-01-15,45.00
2024-01-16,45.00
2024-01-17,45.00
2024-01-18,45.00
2024-01-19,55.00
2024-01-20,55.00
2024-01-21,55.00
2024-01-22,55.00
2024-01-23,55.00
2024-01-24,55.00
2024-01-25,55.00
2024-01-26,55.00
2024-01-27,55.00
2024-01-28,65.00
2024-01-29,65.00
2024-01-30,65.00
2024-01-31,65.00
2024-02-01,55.00
2024-02-02,65.00
2024-02-03,65.00
2024-02-04,65.00
2024-02-05,65.00
2024-02-06,65.00
2024-02-08,75.00
2024-02-09,65.00
2024-02-10,65.00
2024-02-11,65.00
2024-02-12,65.00
2024-02-13,65.00
2024-02-14,55.00
2024-02-15,65.00
2024-02-16,65.00
2024-02-17,55.00
2024-02-18,55.00
2024-02-19,55.00
2024-02-20,55.00
2024-02-21,55.00
2024-02-22,55.00
2024-02-23,55.00
2024-02-24,55.00
2024-02-25,55.00
2024-02-26,55.00
2024-02-27,55.00
2024-02-28,55.00
2024-02-29,55.00
2024-03-01,55.00
2024-03-02,55.00
2024-03-04,55.00
2024-03-05,55.00
2024-03-06,55.00
2024-03-07,65.00
2024-03-08,65.00
2024-03-09,55.00
2024-03-10,55.00
2024-03-11,55.00
2024-03-12,55.00
2024-03-13,55.00
2024-03-14,65.00
2024-03-15,55.00
2024-03-16,55.00
2024-03-17,55.00
2024-03-18,55.00
2024-03-19,55.00
2024-03-20,55.00
2024-03-26,65.00
2024-03-27,55.00
2024-03-29,75.00
2024-03-30,76.67
2024-03-31,75.00
2024-04-05,65.00
2024-04-07,73.75
2024-04-08,75.00
2024-04-09,75.00
2024-04-10,66.67
2024-04-11,65.00
2024-04-12,65.00
2024-04-14,75.00
2024-04-15,65.00
2024-04-16,65.00
2024-04-17,65.00
2024-04-18,65.00
2024-04-21,65.00
2024-04-22,55.00
2024-04-27,55.00
2024-04-28,45.00
2024-04-29,45.00
2024-04-30,45.00
2024-05-01,45.00
2024-05-03,35.00
2024-05-04,37.50
2024-05-05,45.00
2024-05-06,35.00
2024-05-08,40.00
2024-05-09,45.00
2024-05-10,45.00
2024-05-14,40.00
2024-05-15,38.33
2024-05-16,35.00
2024-05-21,45.00
2024-05-24,45.00
2024-05-27,55.00
2024-05-28,45.00
2024-05-29,55.00
2024-05-30,55.00
2024-05-31,65.00
2024-06-01,65.00
2024-06-02,75.00
2024-06-03,55.00
2024-06-04,55.00
2024-06-05,50.00
2024-06-06,65.00
2024-06-07,45.00
2024-06-08,55.00
2024-06-09,55.00
2024-06-11,55.00
2024-06-12,43.33
2024-06-13,55.00
2024-06-14,43.33
2024-06-15,45.00
2024-06-16,65.00
2024-06-17,35.00
2024-06-18,55.00
2024-06-19,55.00
2024-06-20,55.00
2024-06-21,56.67
2024-06-22,65.00
2024-06-23,65.00
2024-06-24,65.00
2024-06-25,65.00
2024-06-26,66.67
2024-06-27,75.00
2024-06-28,66.67
2024-06-29,65.00
2024-06-30,75.00
2024-07-01,66.67
2024-07-02,65.00
2024-07-03,66.67
2024-07-04,75.00
2024-07-05,76.67
2024-07-06,76.67
2024-07-07,95.00
2024-07-08,110.00
2024-07-09,110.00
2024-07-10,110.00
2024-07-11,115.00
2024-07-12,110.00
2024-07-13,120.00
2024-07-14,115.00
2024-07-15,120.00
2024-07-16,115.00
2024-07-17,125.00
2024-07-18,110.00
2024-07-19,116.67
2024-07-20,90.00
2024-07-21,95.00
2024-07-22,66.00
2024-07-23,70.00
2024-07-24,70.00
2024-07-25,75.00
2024-07-26,70.00
2024-07-27,65.00
2024-07-28,75.00
2024-07-29,75.00
2024-07-30,75.00
2024-07-31,76.67
2024-08-01,75.00
2024-08-02,76.67
2024-08-03,73.33
2024-08-04,75.00
2024-08-05,66.67
2024-08-06,65.00
2024-08-07,66.67
2024-08-08,65.00
2024-08-09,76.67
2024-08-10,76.67
2024-08-11,75.00
2024-08-12,96.67
2024-08-13,95.00
2024-08-14,86.67
2024-08-15,95.00
2024-08-16,86.67
2024-08-17,86.67
2024-08-18,85.00
2024-08-19,96.67
2024-08-20,95.00
2024-08-21,76.67
2024-08-22,75.00
2024-08-23,96.67
2024-08-24,70.00
2024-08-25,75.00
2024-08-26,66.67
2024-08-27,65.00
2024-08-28,60.00
2024-08-29,65.00
2024-08-30,55.00
2024-08-31,53.75
2024-09-01,55.00
2024-09-02,55.00
2024-09-03,55.00
2024-09-04,55.00
2024-09-05,55.00
2024-09-06,55.00
2024-09-07,55.00
2024-09-08,55.00
2024-09-09,55.00
2024-09-12,55.00
2024-11-19,95.00
